chr1	11845971	11845972	0.985
chr1	11845972	11845973	-0.675
chr1	11845973	11845974	0.221
chr1	11845974	11845975	0.067
chr1	11845975	11845976	-0.407
chr1	11845976	11845977	-0.561
chr1	11845977	11845978	-2.774
chr1	11845978	11845979	-3.005
chr1	11845979	11845980	0.104
chr1	11845980	11845981	1.097
chr1	11845981	11845982	1.097
chr1	11845982	11845983	-0.049
chr1	11845983	11845984	-1.48
chr1	11845984	11845985	-0.283
chr1	11845985	11845986	-0.314
chr1	11845986	11845987	-0.83
chr1	11845987	11845988	0.088
chr1	11845988	11845989	-0.442
chr1	11845989	11845990	0.112
chr1	11845990	11845991	-0.541
chr1	11845991	11845992	-0.453
chr1	11845992	11845993	-0.215
chr1	11845993	11845994	-0.408
chr1	11845994	11845995	-0.505
chr1	11845995	11845996	-1.643
chr1	11845996	11845997	-0.62
chr1	11845997	11845998	-1.141
chr1	11845998	11845999	-0.628
chr1	11845999	11846000	0.06
chr1	11846000	11846001	-1.064
chr1	11846001	11846002	-0.156
chr1	11846002	11846003	0.93
chr1	11846003	11846004	-0.578
chr1	11846004	11846005	-0.267
chr1	11846005	11846006	0.199
chr1	11846006	11846007	-0.766
chr1	11846007	11846008	-0.528
chr1	11846008	11846009	-2.169
chr1	11846009	11846010	-1.73
chr1	11846010	11846011	-0.673
chr1	11846011	11846012	0.314
chr1	11846012	11846013	-1.427
chr1	11846013	11846014	-0.715
chr1	11846014	11846015	-0.671
chr1	11846015	11846016	-1.279
chr1	11846016	11846017	-1.391
chr1	11846017	11846018	-0.718
chr1	11846018	11846019	-0.754
chr1	11846019	11846020	-2.797
chr1	11846020	11846021	-0.245
chr1	11846021	11846022	-0.285
chr1	11846022	11846023	-0.3
chr1	11846023	11846024	-0.175
chr1	11846024	11846025	-0.051
chr1	11846025	11846026	-0.454
chr1	11846026	11846027	-1.363
chr1	11846027	11846028	-1.836
chr1	11846028	11846029	0.099
chr1	11846029	11846030	0.059
chr1	11846030	11846031	-1.248
chr1	11846031	11846032	-1.962
chr1	11846032	11846033	-1.058
chr1	11846033	11846034	-0.803
chr1	11846034	11846035	0.671
chr1	11846035	11846036	0.671
chr1	11846036	11846037	-0.866
chr1	11846037	11846038	-0.124
chr1	11846038	11846039	-0.146
chr1	11846039	11846040	-0.733
chr1	11846040	11846041	-2.272
chr1	11846041	11846042	-0.498
chr1	11846042	11846043	-0.067
chr1	11846043	11846044	-0.774
chr1	11846044	11846045	-0.039
chr1	11846045	11846046	-0.056
chr1	11846046	11846047	-1.431
chr1	11846047	11846048	-0.074
chr1	11846048	11846049	-0.435
chr1	11846049	11846050	-0.247
chr1	11846050	11846051	-0.737
chr1	11846051	11846052	-0.967
chr1	11846052	11846053	-0.656
chr1	11846053	11846054	0.123
chr1	11846054	11846055	-0.333
chr1	11846055	11846056	-0.329
chr1	11846056	11846057	-0.414
chr1	11846057	11846058	-0.15
chr1	11846058	11846059	0.276
chr1	11846059	11846060	-0.081
chr1	11846060	11846061	-0.517
chr1	11846061	11846062	-0.297
chr1	11846062	11846063	-1.015
chr1	11846063	11846064	-0.374
chr1	11846064	11846065	-0.233
chr1	11846065	11846066	0.015
chr1	11846066	11846067	0.771
chr1	11846067	11846068	-0.139
chr1	11846068	11846069	-0.187
chr1	11846069	11846070	-0.66
chr1	11846070	11846071	0.653
chr1	11846071	11846072	1.264
chr1	11846072	11846073	-0.574
chr1	11846073	11846074	1.226
chr1	11846074	11846075	-0.989
chr1	11846075	11846076	0.016
chr1	11846076	11846077	-0.391
chr1	11846077	11846078	0.101
chr1	11846078	11846079	-1.959
chr1	11846079	11846080	1.121
chr1	11846080	11846081	-1.111
chr1	11846081	11846082	-2.367
chr1	11846082	11846083	-0.247
chr1	11846083	11846084	0.101
chr1	11846084	11846085	-1.264
chr1	11846085	11846086	-0.719
chr1	11846086	11846087	-0.915
chr1	11846087	11846088	-1.241
chr1	11846088	11846089	-0.402
chr1	11846089	11846090	1.114
chr1	11846090	11846091	-0.041
chr1	11846091	11846092	0.925
chr1	11846092	11846093	0.539
chr1	11846093	11846094	1.452
chr1	11846094	11846095	-0.577
chr1	11846095	11846096	0.067
chr1	11846096	11846097	-0.185
chr1	11846097	11846098	-1.019
chr1	11846098	11846099	0.088
chr1	11846099	11846100	0.107
chr1	11846100	11846101	-0.188
chr1	11846101	11846102	-0.201
chr1	11846102	11846103	-0.093
chr1	11846103	11846104	-1.03
chr1	11846104	11846105	0.73
chr1	11846105	11846106	-0.718
chr1	11846106	11846107	0.941
chr1	11846107	11846108	-0.063
chr1	11846108	11846109	0.693
chr1	11846109	11846110	-0.083
chr1	11846110	11846111	0.174
chr1	11846111	11846112	0.425
chr1	11846112	11846113	0.478
chr1	11846113	11846114	0.52
chr1	11846114	11846115	2.371
chr1	11846115	11846116	-0.789
chr1	11846116	11846117	0.392
chr1	11846117	11846118	-0.188
chr1	11846118	11846119	-0.284
chr1	11846119	11846120	2.509
chr1	11846120	11846121	1.184
chr1	11846121	11846122	-0.157
chr1	11846122	11846123	-0.223
chr1	11846123	11846124	0.033
chr1	11846124	11846125	-0.216
chr1	11846125	11846126	-0.164
chr1	11846126	11846127	-0.125
chr1	11846127	11846128	-0.599
chr1	11846128	11846129	0.245
chr1	11846129	11846130	0.044
chr1	11846130	11846131	0.083
chr1	11846131	11846132	0.593
chr1	11846132	11846133	-0.183
chr1	11846133	11846134	2.477
chr1	11846134	11846135	0.723
chr1	11846135	11846136	0.281
chr1	11846136	11846137	1.364
chr1	11846137	11846138	2.612
chr1	11846138	11846139	0.194
chr1	11846139	11846140	-1.151
chr1	11846140	11846141	-0.577
chr1	11846141	11846142	0.469
chr1	11846142	11846143	1.906
chr1	11846143	11846144	-0.239
chr1	11846144	11846145	0.343
chr1	11846145	11846146	0.698
chr1	11846146	11846147	2.564
chr1	11846147	11846148	0.423
chr1	11846148	11846149	0.448
chr1	11846149	11846150	0.244
chr1	11846150	11846151	-1.161
chr1	11846151	11846152	0.653
chr1	11846152	11846153	2.564
chr1	11846153	11846154	0.034
chr1	11846154	11846155	-1.65
chr1	11846155	11846156	-1.604
chr1	11846156	11846157	0.263
chr1	11846157	11846158	-0.414
chr1	11846158	11846159	0.183
chr1	11846159	11846160	0.539
chr1	11846160	11846161	-0.397
chr1	11846161	11846162	0.539
chr1	11846162	11846163	0.539
chr1	11846163	11846164	0.31
chr1	11846164	11846165	0.349
chr1	11846165	11846166	-0.661
chr1	11846166	11846167	0.305
chr1	11846167	11846168	-0.052
chr1	11846168	11846169	-0.726
chr1	11846169	11846170	-2.137
chr1	11846170	11846171	-2.185
chr1	11846171	11846172	-0.951
chr1	11846172	11846173	-0.493
chr1	11846173	11846174	0.08
chr1	11846174	11846175	-1.282
chr1	11846175	11846176	-2.908
chr1	11846176	11846177	-1.24
chr1	11846177	11846178	-0.895
chr1	11846178	11846179	-0.696
chr1	11846179	11846180	-0.886
chr1	11846180	11846181	-1.336
chr1	11846181	11846182	-1.094
chr1	11846182	11846183	-0.3
chr1	11846183	11846184	-1.309
chr1	11846184	11846185	0.916
chr1	11846185	11846186	-0.563
chr1	11846186	11846187	-0.412
chr1	11846187	11846188	-2.136
chr1	11846188	11846189	0.083
chr1	11846189	11846190	-0.771
chr1	11846190	11846191	0.459
chr1	11846191	11846192	-0.233
chr1	11846192	11846193	-0.458
chr1	11846193	11846194	0.057
chr1	11846194	11846195	-0.658
chr1	11846195	11846196	0.752
chr1	11846196	11846197	-0.865
chr1	11846197	11846198	0.284
chr1	11846198	11846199	-0.208
chr1	11846199	11846200	-0.139
chr1	11846200	11846201	-0.69
chr1	11846201	11846202	-0.015
chr1	11846202	11846203	-0.215
chr1	11846203	11846204	-0.256
chr1	11846204	11846205	-1.282
chr1	11846205	11846206	-0.406
chr1	11846206	11846207	-0.017
chr1	11846207	11846208	-0.129
chr1	11846208	11846209	2.026
chr1	11846209	11846210	0.112
chr1	11846210	11846211	-0.295
chr1	11846211	11846212	-1.868
chr1	11846212	11846213	-0.196
chr1	11846213	11846214	-0.018
chr1	11846214	11846215	-0.005
chr1	11846215	11846216	-0.637
chr1	11846216	11846217	-0.016
chr1	11846217	11846218	0.205
chr1	11846218	11846219	-0.192
chr1	11846219	11846220	2.437
chr1	11846220	11846221	1.124
chr1	11846221	11846222	0.539
chr1	11846222	11846223	-1.14
chr1	11846223	11846224	0.086
chr1	11846224	11846225	-0.274
chr1	11846225	11846226	0.023
chr1	11846226	11846227	0.699
chr1	11846227	11846228	-0.122
chr1	11846228	11846229	0.427
chr1	11846229	11846230	-0.323
chr1	11846230	11846231	-2.115
chr1	11846231	11846232	-0.989
chr1	11846232	11846233	2.298
chr1	11846233	11846234	-0.593
chr1	11846234	11846235	0.377
chr1	11846235	11846236	0.952
chr1	11846236	11846237	0.568
chr1	11846237	11846238	0.196
chr1	11846238	11846239	0.549
chr1	11846239	11846240	0.202
chr1	11846240	11846241	0.933
chr1	11846241	11846242	2.752
chr1	11846242	11846243	-0.163
chr1	11846243	11846244	0.799
chr1	11846244	11846245	0.144
chr1	11846245	11846246	-0.201
chr1	11846246	11846247	-0.279
chr1	11846247	11846248	0.24
chr1	11846248	11846249	0.349
chr1	11846249	11846250	0.656
chr1	11846250	11846251	1.135
chr1	11846251	11846252	0.487
chr1	11846252	11846253	-0.239
chr1	11846253	11846254	0.323
chr1	11846254	11846255	0.882
chr1	11846255	11846256	-0.599
chr1	11846256	11846257	-0.046
chr1	11846257	11846258	-0.116
chr1	11846258	11846259	0.555
chr1	11846259	11846260	-0.076
chr1	11846260	11846261	0.829
chr1	11846261	11846262	-0.812
chr1	11846262	11846263	1.492
chr1	11846263	11846264	0.499
chr1	11846264	11846265	0.355
chr1	11846265	11846266	0.192
chr1	11846266	11846267	-0.327
chr1	11846267	11846268	-0.116
chr1	11846268	11846269	-0.117
chr1	11846269	11846270	-0.327
chr1	11846270	11846271	0.118
chr1	11846271	11846272	0.827
chr1	11846272	11846273	0.106
chr1	11846273	11846274	0.491
chr1	11846274	11846275	-0.406
chr1	11846275	11846276	0.363
chr1	11846276	11846277	0.069
chr1	11846277	11846278	0.101
chr1	11846278	11846279	1.357
chr1	11846279	11846280	0.112
chr1	11846280	11846281	2.77
chr1	11846281	11846282	0.324
chr1	11846282	11846283	0.319
chr1	11846283	11846284	-0.149
chr1	11846284	11846285	0.005
chr1	11846285	11846286	-0.127
chr1	11846286	11846287	0.175
chr1	11846287	11846288	1.279
chr1	11846288	11846289	0.545
chr1	11846289	11846290	-1.181
chr1	11846290	11846291	0.241
chr1	11846291	11846292	-0.105
chr1	11846292	11846293	-0.599
chr1	11846293	11846294	0.122
chr1	11846294	11846295	-0.105
chr1	11846295	11846296	-0.613
chr1	11846296	11846297	-1.049
chr1	11846297	11846298	-0.722
chr1	11846298	11846299	-0.478
chr1	11846299	11846300	0.321
chr1	11846300	11846301	0.019
chr1	11846301	11846302	-0.033
chr1	11846302	11846303	0.092
chr1	11846303	11846304	0.411
chr1	11846304	11846305	0.261
chr1	11846305	11846306	0.066
chr1	11846306	11846307	0.36
chr1	11846307	11846308	-0.477
chr1	11846308	11846309	-1.186
chr1	11846309	11846310	0.444
chr1	11846310	11846311	0.624
chr1	11846311	11846312	0.267
chr1	11846312	11846313	0.051
chr1	11846313	11846314	-0.419
chr1	11846314	11846315	0.039
chr1	11846315	11846316	-0.132
chr1	11846316	11846317	-0.672
chr1	11846317	11846318	0.386
chr1	11846318	11846319	0.016
chr1	11846319	11846320	1.011
chr1	11846320	11846321	-0.226
chr1	11846321	11846322	0.1
chr1	11846322	11846323	-0.383
chr1	11846323	11846324	0.359
chr1	11846324	11846325	0.964
chr1	11846325	11846326	-1.011
chr1	11846326	11846327	-2.744
chr1	11846327	11846328	-1.416
chr1	11846328	11846329	1.565
chr1	11846329	11846330	-1.079
chr1	11846330	11846331	0.054
chr1	11846331	11846332	1.559
chr1	11846332	11846333	-1.843
chr1	11846333	11846334	-0.038
chr1	11846334	11846335	-0.332
chr1	11846335	11846336	-0.133
chr1	11846336	11846337	0.908
chr1	11846337	11846338	0.48
chr1	11846338	11846339	1.626
chr1	11846339	11846340	0.635
chr1	11846340	11846341	0.039
chr1	11846341	11846342	0.064
chr1	11846342	11846343	-1.594
chr1	11846343	11846344	-0.266
chr1	11846344	11846345	0.513
chr1	11846345	11846346	-0.097
chr1	11846346	11846347	-2.1
chr1	11846347	11846348	-0.95
chr1	11846348	11846349	-0.979
chr1	11846349	11846350	-0.096
chr1	11846350	11846351	-0.829
chr1	11846351	11846352	-1.269
chr1	11846352	11846353	-0.037
chr1	11846353	11846354	0.874
chr1	11846354	11846355	0.782
chr1	11846355	11846356	0.474
chr1	11846356	11846357	0.004
chr1	11846357	11846358	1.016
chr1	11846358	11846359	0.315
chr1	11846359	11846360	2.595
chr1	11846360	11846361	-0.188
chr1	11846361	11846362	0.976
chr1	11846362	11846363	-0.4
chr1	11846363	11846364	-0.445
chr1	11846364	11846365	-0.114
chr1	11846365	11846366	-0.767
chr1	11846366	11846367	-0.187
chr1	11846367	11846368	-0.123
chr1	11846368	11846369	-0.552
chr1	11846369	11846370	-0.499
chr1	11846370	11846371	-0.388
chr1	11846371	11846372	0.421
chr1	11846372	11846373	-0.864
chr1	11846373	11846374	0.306
chr1	11846374	11846375	0.307
chr1	11846375	11846376	0.082
chr1	11846376	11846377	0.655
chr1	11846377	11846378	0.763
chr1	11846378	11846379	0.8
chr1	11846379	11846380	-1.848
chr1	11846380	11846381	-0.538
chr1	11846381	11846382	-0.333
chr1	11846382	11846383	-0.814
chr1	11846383	11846384	-0.718
chr1	11846384	11846385	-0.086
chr1	11846385	11846386	-0.707
chr1	11846386	11846387	1.467
chr1	11846387	11846388	0.116
chr1	11846388	11846389	0.329
chr1	11846389	11846390	1.022
chr1	11846390	11846391	-0.08
chr1	11846391	11846392	0.339
chr1	11846392	11846393	0.924
chr1	11846393	11846394	0.397
chr1	11846394	11846395	-1.38
chr1	11846395	11846396	0.298
chr1	11846396	11846397	1.452
chr1	11846397	11846398	0.329
chr1	11846398	11846399	0.416
chr1	11846399	11846400	0.604
chr1	11846400	11846401	0.186
chr1	11846401	11846402	-2.283
chr1	11846402	11846403	-1.088
chr1	11846403	11846404	-0.118
chr1	11846404	11846405	0.113
chr1	11846405	11846406	0.072
chr1	11846406	11846407	-0.128
chr1	11846407	11846408	-0.25
chr1	11846408	11846409	0.104
chr1	11846409	11846410	0.984
chr1	11846410	11846411	0.004
chr1	11846411	11846412	-1.307
chr1	11846412	11846413	-0.19
chr1	11846413	11846414	-0.302
chr1	11846414	11846415	-1.393
chr1	11846415	11846416	0.662
chr1	11846416	11846417	1.165
chr1	11846417	11846418	-0.535
chr1	11846418	11846419	-0.226
chr1	11846419	11846420	-0.2
chr1	11846420	11846421	-0.891
chr1	11846421	11846422	1.858
chr1	11846422	11846423	-0.078
chr1	11846423	11846424	-0.217
chr1	11846424	11846425	0.814
chr1	11846425	11846426	0.078
chr1	11846426	11846427	-0.132
chr1	11846427	11846428	1.245
chr1	11846428	11846429	0.403
chr1	11846429	11846430	0.293
chr1	11846430	11846431	-0.217
chr1	11846431	11846432	-0.089
chr1	11846432	11846433	0.097
chr1	11846433	11846434	0.456
chr1	11846434	11846435	-0.438
chr1	11846435	11846436	0.213
chr1	11846436	11846437	-0.212
chr1	11846437	11846438	-0.05
chr1	11846438	11846439	0.53
chr1	11846439	11846440	-0.99
chr1	11846440	11846441	-0.21
chr1	11846441	11846442	0.144
chr1	11846442	11846443	0.567
chr1	11846443	11846444	-2.592
chr1	11846444	11846445	-1.594
chr1	11846445	11846446	-0.523
chr1	11846446	11846447	-0.799
chr1	11846447	11846448	-1.438
chr1	11846448	11846449	0.778
chr1	11846449	11846450	0.219
chr1	11846450	11846451	0.964
chr1	11846451	11846452	-0.313
chr1	11846452	11846453	-0.01
chr1	11846453	11846454	0.883
chr1	11846454	11846455	-1.295
chr1	11846455	11846456	0.78
chr1	11846456	11846457	-0.026
chr1	11846457	11846458	0.165
chr1	11846458	11846459	-1.522
chr1	11846459	11846460	-1.116
chr1	11846460	11846461	0.187
chr1	11846461	11846462	0.154
chr1	11846462	11846463	0.236
chr1	11846463	11846464	-0.513
chr1	11846464	11846465	0.407
chr1	11846465	11846466	1.06
chr1	11846466	11846467	0.034
chr1	11846467	11846468	-0.26
chr1	11846468	11846469	0.856
chr1	11846469	11846470	2.061
chr1	11846470	11846471	0.094
chr1	11846471	11846472	0.042
chr1	11846472	11846473	-1.094
chr1	11846473	11846474	-1.826
chr1	11846474	11846475	-0.691
chr1	11846475	11846476	-0.48
chr1	11846476	11846477	-0.05
chr1	11846477	11846478	0.913
chr1	11846478	11846479	-1.412
chr1	11846479	11846480	-0.556
chr1	11846480	11846481	0.055
chr1	11846481	11846482	-1.218
chr1	11846482	11846483	-1.492
chr1	11846483	11846484	0.039
chr1	11846484	11846485	0.619
chr1	11846485	11846486	1.296
chr1	11846486	11846487	0.736
chr1	11846487	11846488	-0.732
chr1	11846488	11846489	-0.242
chr1	11846489	11846490	-1.496
chr1	11846490	11846491	0.138
chr1	11846491	11846492	-0.289
chr1	11846492	11846493	-5.615
chr1	11846493	11846494	-3.041
chr1	11846494	11846495	-2.725
chr1	11846495	11846496	-0.938
chr1	11846496	11846497	-0.3
chr1	11846497	11846498	-3.983
chr1	11846498	11846499	-1.767
chr1	11846499	11846500	-1.03
chr1	11846500	11846501	-0.754
chr1	11846501	11846502	-0.256
chr1	11846502	11846503	-0.761
chr1	11846503	11846504	-0.511
chr1	11846504	11846505	-0.321
chr1	11846505	11846506	0.035
chr1	11846506	11846507	-0.329
chr1	11846507	11846508	-1.108
chr1	11846508	11846509	-0.693
chr1	11846509	11846510	-0.294
chr1	11846510	11846511	-0.944
chr1	11846511	11846512	-0.371
chr1	11846512	11846513	0.18
chr1	11846513	11846514	-0.77
chr1	11846514	11846515	-0.976
chr1	11846515	11846516	0.247
chr1	11846516	11846517	-2.214
chr1	11846517	11846518	0.132
chr1	11846518	11846519	1.298
chr1	11846519	11846520	0.31
chr1	11846520	11846521	0.305
chr1	11846521	11846522	0.31
chr1	11846522	11846523	0.305
chr1	11846523	11846524	-0.637
chr1	11846524	11846525	0.305
chr1	11846525	11846526	-0.676
chr1	11846526	11846527	0.524
chr1	11846527	11846528	0.535
chr1	11846528	11846529	-0.071
chr1	11846529	11846530	0.778
chr1	11846530	11846531	-1.867
chr1	11846531	11846532	-0.82
chr1	11846532	11846533	0.872
chr1	11846533	11846534	-0.569
chr1	11846534	11846535	-0.875
chr1	11846535	11846536	1.141
chr1	11846536	11846537	-0.947
chr1	11846537	11846538	-0.175
chr1	11846538	11846539	-0.355
chr1	11846539	11846540	0.089
chr1	11846540	11846541	-1.862
chr1	11846541	11846542	-0.144
chr1	11846542	11846543	-0.273
chr1	11846543	11846544	-0.629
chr1	11846544	11846545	-0.514
chr1	11846545	11846546	-0.349
chr1	11846546	11846547	-0.443
chr1	11846547	11846548	0.122
chr1	11846548	11846549	-0.928
chr1	11846549	11846550	-0.428
chr1	11846550	11846551	-0.324
chr1	11846551	11846552	-0.473
chr1	11846552	11846553	-1.531
chr1	11846553	11846554	-1.451
chr1	11846554	11846555	-0.066
chr1	11846555	11846556	-1.963
chr1	11846556	11846557	-1.76
chr1	11846557	11846558	-0.288
chr1	11846558	11846559	-0.375
chr1	11846559	11846560	-0.378
chr1	11846560	11846561	-0.294
chr1	11846561	11846562	-0.362
chr1	11846562	11846563	0.615
chr1	11846563	11846564	-0.294
chr1	11846564	11846565	-0.378
chr1	11846565	11846566	0.514
chr1	11846566	11846567	-0.378
chr1	11846567	11846568	-0.375
chr1	11846568	11846569	-0.288
chr1	11846569	11846570	-0.306
chr1	11846570	11846571	-0.375
chr1	11846571	11846572	0.59
chr1	11846572	11846573	0.615
chr1	11846573	11846574	0.305
chr1	11846574	11846575	0.514
chr1	11846575	11846576	0.524
chr1	11846576	11846577	-0.375
chr1	11846577	11846578	-0.362
chr1	11846578	11846579	0.59
chr1	11846579	11846580	-0.294
chr1	11846580	11846581	-0.169
chr1	11846581	11846582	0.026
chr1	11846582	11846583	-0.059
chr1	11846583	11846584	0.962
chr1	11846584	11846585	0.192
chr1	11846585	11846586	0.231
chr1	11846586	11846587	0.187
chr1	11846587	11846588	-0.682
chr1	11846588	11846589	-1.784
chr1	11846589	11846590	-0.055
chr1	11846590	11846591	0.474
chr1	11846591	11846592	0.544
chr1	11846592	11846593	0.544
chr1	11846593	11846594	-0.357
chr1	11846594	11846595	-0.409
chr1	11846595	11846596	-0.218
chr1	11846596	11846597	0.544
chr1	11846597	11846598	0.31
chr1	11846598	11846599	-0.283
chr1	11846599	11846600	0.524
chr1	11846600	11846601	-0.276
chr1	11846601	11846602	-1.422
chr1	11846602	11846603	0.524
chr1	11846603	11846604	0.524
chr1	11846604	11846605	0.601
chr1	11846605	11846606	0.524
chr1	11846606	11846607	0.524
chr1	11846607	11846608	0.535
chr1	11846608	11846609	0.653
chr1	11846609	11846610	-0.187
chr1	11846610	11846611	0.79
chr1	11846611	11846612	-1.079
chr1	11846612	11846613	-2.619
chr1	11846613	11846614	-1.515
chr1	11846614	11846615	-0.621
chr1	11846615	11846616	-0.722
chr1	11846616	11846617	-0.076
chr1	11846617	11846618	-0.474
chr1	11846618	11846619	-0.736
chr1	11846619	11846620	0.032
chr1	11846620	11846621	-0.829
chr1	11846621	11846622	0.349
chr1	11846622	11846623	0.883
chr1	11846623	11846624	0.727
